,Unnamed: 0,project,website,project_twitter,created_at,amount,center_x,center_y,color
1393,350.0,Younergy Crypto,https://yc.finance,YounergyCrypto,1681894729782.0,66.0,9.0,-11.691342951089922,0.19428968627483914
1394,349.0,Today in DeFi,https://todayindefi.substack.com,todayindefi,1681891577641.0,12.0,9.0,-10.825317547305485,0.018771537176066316
1395,348.0,Uniswap.fish,https://uniswap.fish,uniswapdotfish,1681891482611.0,752.0,9.0,-9.959292143521045,0.4447958917428695
1396,347.0,zenbit.eth,https://zenbit.mx,zenbitMX,1681891429065.0,1175.0,9.0,-9.093266739736606,0.49074490120452013
1397,346.0,CreatorDAO,https://www.creatordao.cc,creatordaocc,1681888311024.0,219.0,9.0,-8.227241335952169,0.3177797495006124
1398,345.0,登链社区(Upchain),https://learnblockchain.cn,UpchainDAO,1681888220914.0,3510.0,9.0,-7.361215932167729,0.6034172174116418
1399,344.0,Upgrading Ethereum Book,https://eth2book.info/latest/,benjaminion_xyz,1681887412224.0,1803.0,9.0,-6.495190528383292,0.5348300231060407
1400,343.0,Realtime Climate Data Market (RealClime),https://chaineresearch.org,chaineresearch,1681886080775.0,173.0,9.0,-5.6291651245988525,0.2935042022019723
1401,342.0,Governator,https://www.governator.xyz/,governatorxyz,1681884751173.0,1413.0,9.0,-4.763139720814413,0.5097352661094994
1402,341.0,ETH Tricolor ETH Ecuador,https://www.eth-tricolor.org/,ethereum_ec,1681879275202.0,69.0,9.0,-3.897114317029976,0.1988663689683896
1403,340.0,DeSci Youths ,https://twitter.com/DeSciYouths,DesciYouths ,1681877599004.0,246.0,9.0,-3.0310889132455365,0.32974967401728655
1404,339.0,OmniBTC,https://omnibtc.finance,OmniBTC,1681877545415.0,35214.0,9.0,-2.165063509461099,0.8408215651366738
1405,338.0,Emerging.Eco,https://emerging.eco,emergingeco,1681876504750.0,131.0,9.0,-1.299038105676658,0.2648720588400372
1406,337.0,Blacks on Blockchain,https://thewrightsuccess.com/,wright_success,1681873415194.0,16.0,9.0,-0.4330127018922205,0.04839082527823692
1407,336.0,FiatConnect,https://fiatconnect.org,FiatConnect,1681870929299.0,362.0,9.0,0.43301270189221697,0.3695238119998513
1408,335.0,POAPathon,https://poapathon.com,beastadon,1681869615248.0,206.0,9.0,1.299038105676658,0.31147915197924914
1409,334.0,The Wildlife Movement Institute: An Open-Source Tracking Community,https://www.wildlifemovement.org,WildlifeMovemnt,1681866165112.0,59.0,9.0,2.1650635094610955,0.18274626778521197
1410,333.0,Proof of Volunteer Protocol (POVP),https://helpandgrow.notion.site/Proof-of-Volunteer-Protocol-POVP-94cdf9e1e9f94b60b0be8ad80dc29058,Web3_Help_Grow,1681864037829.0,122.0,9.0,3.031088913245533,0.25754386254329276
1411,332.0,White Hat DAO,https://whitehatdao.com,White_Hat_DAO,1681863407642.0,927.0,9.0,3.8971143170299705,0.4663365658020947
1412,331.0,BIOrbit,https://biorbit.xyz,biorbitcol,1681862053837.0,45.0,9.0,4.7631397208144115,0.15485741382284549
1413,330.0,Coffee Impact Collective,https://coffeeimpact.co,coffeeimpactco,1681859524927.0,504.0,9.0,5.629165124598849,0.40359604956628853
1414,329.0,Blobscan,https://blobscan.com,Blobscan,1681858859593.0,180.0,9.0,6.4951905283832865,0.2975880738409699
1415,328.0,Atom: Fundamentally changing how science is funded,https://atomprotocol.xyz,atomprotocol_,1681855856620.0,421.0,9.0,7.3612159321677275,0.38506936008634257
1416,327.0,"DOM Money: Unleashing Crypto Anarchy - No Cards, No Wait, Just Spend",https://dom.money,DOMUNSTOPPABLE,1681855217577.0,527.0,9.0,8.227241335952165,0.4081904944280355
1417,326.0,DAOVOZ,https://www.daovoz.org,daovoz,1681852443100.0,565.0,9.0,9.093266739736602,0.4153589923645613
1418,325.0," Ayowecca Uganda : Training rural farmers & indigenous communities on regenerative agriculture, providing women & girls with new skills for economic empowerment and planting fruit trees in school & health centers",https://ayoweccauganda.org,ayowecca_uganda,1681851796403.0,983.0,9.0,9.959292143521044,0.47237564830428164
1419,324.0,Everyname—Name Resolver as a Service,https://everyname.xyz,everyname_xyz,1681851637925.0,283.0,9.0,10.825317547305481,0.34417572855271417
1420,323.0,Sadaiv,https://sadaiv.io,sadaivci,1681850004880.0,85.0,9.0,11.691342951089919,0.22033780455654736
1421,322.0,ECORISE,https://ecorise.finance/,ECORISEFINANCE,1681849777816.0,268.0,9.0,12.55736835487436,0.33856862220153655
1422,321.0,TKN.eth | The Onchain Token Database,https://tkn.eth.limo,TokenDao_,1681847230526.0,73.0,9.0,13.423393758658797,0.20466837758465847
1423,320.0,AxonDAO,https://www.axondao.io,AxonDAO,1681847212799.0,73.0,9.0,14.289419162443238,0.20466837758465847
1424,319.0,Proof of Innocence,https://poi.chainway.xyz,chainway_xyz,1681846905354.0,4539.0,9.0,15.155444566227672,0.6298868650751852
1425,318.0,Help the Internet Archive Fight On,https://archive.org,internetarchive,1681846394001.0,751.0,9.0,16.021469970012113,0.4446588878534647
1426,317.0,"forthepeoplexyz: good music, good causes, sounds good",https://link.gitcoin.co/grantee,forthepeoplexyz,1681846107705.0,19.0,9.0,16.887495373796554,0.06608425409346459
1427,316.0,Mujeres en Crypto,https://mujeresencrypto.org,mujeresencrypto,1681845584111.0,76.0,9.0,17.753520777580988,0.2088149141115891
1428,315.0,Protocol Guild,https://protocol-guild.readthedocs.io/en/latest/,ProtocolGuild,1681845310807.0,11400.0,9.75,-18.186533479473212,0.7247019455345047
1429,314.0,Token Engineering Knowledge Commons,https://csensemakers.com,CSenseMakers,1681844966137.0,1013.0,9.75,-17.320508075688775,0.4754708235029037
1430,313.0,Crypto Altruism – Accessible Web3 Education for Nonprofits and Changemakers,https://www.cryptoaltruism.org/,Crypto_Altruism,1681844634588.0,1087.0,9.75,-16.454482671904334,0.4827299454574191
1431,312.0,Burn-and-mint tokenomics,https://res.uros.kalabic.rs/projects/bme,urosnoetic,1681842688188.0,15.0,9.75,-15.588457268119896,0.04174604190689164
1432,311.0,Supabloom,https://refine-cap.vercel.app,TheEdenDao,1681840941493.0,106.0,9.75,-14.722431864335459,0.2430697687566107
1433,310.0,0xEdu - The first decentralized K-12 curriculum and school,https://twitter.com/0xEduSchool,0xEduSchool,1681839628324.0,24.0,9.75,-13.85640646055102,0.0901368671851285
1434,309.0,Web3Domains.com,https://Web3Domains.com,web3domains_com,1681838108007.0,115.0,9.75,-12.99038105676658,0.2514601618013856
1435,308.0,tProof,https://tproof.io,tproofio,1681836915500.0,172.0,9.75,-12.124355652982143,0.29290734019597076
1436,307.0,Andino,https://pastoral-library-920.notion.site/Andino-Community-bc73966d631548989479b4d2cdc23cf9,andinodao,1681836235849.0,14.0,9.75,-11.258330249197703,0.034642645716256304
1437,306.0,Women Biz Education Program,https://hiwomenbiz.com/,hiwomenbiz,1681835883487.0,24.0,9.75,-10.392304845413264,0.0901368671851285
1438,305.0,Rebioca,https://rebioca.com,rebioca,1681835157669.0,458.0,9.75,-9.526279441628827,0.39374220059687937
1439,304.0,Learning Data Science on the Ethereum Blockchain with @omnianalytics,https://github.com/Omni-Analytics-Group/eth-data-science-course,omnianalytics,1681833930870.0,238.0,9.75,-8.660254037844387,0.3263457802818659
1440,303.0,Bye Bye Plastic,https://www.byebyeplastic.life/,byebyeplastic,1681833911590.0,35.0,9.75,-7.794228634059948,0.12898248045614388
1441,302.0,ENSRedirect,https://ensredirect.xyz/,ensredirect,1681832056055.0,1517.0,9.75,-6.9282032302755105,0.5170473306972003
1442,301.0,Chinwags: Focused Retreats for Web3 Builders,https://chinwags.xyz,chinwags_xyz,1681831791997.0,142.0,9.75,-6.062177826491071,0.27317356790678166
1443,300.0,Active Blockference: an Open Source Package for Cognitive Modeling in Web3,https://www.activeinference.org/research/active-blockference,InferenceActive,1681829850071.0,85.0,9.75,-5.196152422706634,0.22033780455654736
1444,299.0,Forby.io,https://Forby.io,Forbyorg,1681829295297.0,56.0,9.75,-4.3301270189221945,0.1773733057343808
1445,298.0,benzin,https://web3-oss.github.io/benzin-app/,DrakeShot10559,1681829274011.0,513.0,9.75,-3.4641016151377553,0.4054183698413261
1446,297.0,EUCI - European Crypto Initiative - educating policy makers on decentralization,https://www.crypto-initiative.eu/,EuCInitiative,1681827993034.0,118.0,9.75,-2.598076211353318,0.2541115977942742
1447,296.0,1W3,https://1W3.eth.limo,1w3io,1681824742374.0,1589.0,9.75,-1.7320508075688785,0.521821531334637
1448,295.0,RightfulShare: Putting digital currency in the hands of South Africans to access their rightful share of the digital economy.,https://rightfulshare.org,RFS_movement,1681822755897.0,13.0,9.75,-0.866025403784441,0.02701260690576825
1449,294.0,Buidl Guidl,https://buidlguidl.com,buidlguidl,1681821664275.0,184.0,9.75,0.0,0.29985098707962243
1450,293.0,useWeb3 - Web3 Developer platform,https://www.useweb3.xyz/,useWeb3,1681819850003.0,651.0,9.75,0.8660254037844375,0.42994654224358586
1451,292.0,Zuzu ｜ Public Goods Engine,https://zuoracle.live,17commons,1681810919287.0,530.0,9.75,1.732050807568875,0.4087749335055605
1452,291.0,Daolize,https://daolize.com,daolize,1681808425550.0,216.0,9.75,2.598076211353316,0.3163596110170362
1453,290.0,Techstation,https://techstationpadova.it/en,TechStationPD,1681807283570.0,31.0,9.75,3.4641016151377535,0.11648735986242584
1454,289.0,regrò ,https://projectregro.com,projectregro,1681805826704.0,55.0,9.75,4.330127018922191,0.1755181490987728
1455,288.0,cp0x,https://cp0x.com,cp0xdotcom,1681800265602.0,55.0,9.75,5.1961524227066285,0.1755181490987728
1456,287.0,Impact Markets,https://arm0ry.g0v.tw,arm0ry_g0v,1681798129984.0,96.0,9.75,6.0621778264910695,0.232867527203253
1457,286.0,40acres DAO,https://linktr.ee/40acres,40acresdao,1681792252043.0,1314.0,9.75,6.928203230275507,0.5022564514256284
1458,285.0,GainForest: A Planetary Computer for ReFi powered by DeSci and AI,https://gainforest.earth,gainforestnow,1681786809517.0,1348.0,9.75,7.7942286340599445,0.5048866364248256
1459,284.0,DeFinomics Labs,https://definomicslabs.com,DefinomicsLabs,1681786580125.0,1392.0,9.75,8.660254037844386,0.5081936140892225
1460,283.0,HODL Totals,https://hodltotals.com,hodltotals,1681784746024.0,25.0,9.75,9.526279441628823,0.09433983473988757
1461,282.0,Green Digital Guardians,https://dgguardians.com/,dg_guardians,1681782133018.0,681.0,9.75,10.39230484541326,0.43458509278538476
1462,281.0,Greenpill.network Podcast,https://greenpill.network/#podcast,owocki,1681779030126.0,705.0,9.75,11.258330249197702,0.43815110837152427
1463,280.0,Crowd Funded Cures,https://crowdfundedcures.org/,crowdfundedcure,1681778901390.0,146.0,9.75,12.124355652982139,0.2760337075937207
1464,279.0,Ranna: Filmmakers for Climate,https://ranna.pt,rannamedia_,1681778745218.0,152.0,9.75,12.990381056766577,0.28018024412065134
1465,278.0,Bu Zhi DAO | Taipei Blockchain Week,https://buzhidao.tw,buzhidao_tw,1681776806786.0,92.0,9.75,13.856406460551014,0.22848565707056026
1466,277.0,Empathia,https://empathia.social,empathiaproject,1681773771183.0,11.0,9.75,14.722431864335455,0.009812984349823054
1467,276.0,Kernel,https://kernel.community/,Kernel0x,1681772526312.0,413.0,9.75,15.588457268119896,0.3830940782504181
1468,275.0,Fusion – Open Source Web3 Icon Set,https://fusion.li,schumanncombo,1681769908754.0,950.0,9.75,16.45448267190433,0.46885991360042634
1469,274.0,500K by 2030,https://bwbc.io,bw500k2030,1681769712535.0,194.0,9.75,17.32050807568877,0.30529979326478246
1470,273.0,Wise Crowds Liberating Structures,https://gospelofchange.com/,WiseCrowdsLSDAO,1681768393347.0,391.0,10.5,-17.75352077758099,0.37745813161804537
1471,272.0,Codingsh Open Source Developer,https://github.com/developerfred,codingsh,1681767574517.0,357.0,10.5,-16.887495373796554,0.3680918221887576
1472,271.0,Uniswap V3 Calculator & Simulator,https://www.metacrypt.org/tools/uniswap-v3-calculator-simulator/,iakshatmittal,1681765539186.0,1606.0,10.5,-16.021469970012117,0.5229171867015557
1473,270.0,Just-DNA-Seq,https://dna-seq.github.io,just_dna_seq,1681763994346.0,4607.0,10.5,-15.155444566227677,0.6314178733262426
1474,269.0,404 DAO,https://404dao.io,404DAO,1681761761289.0,3223.0,10.5,-14.289419162443238,0.5946345116096915
1475,268.0,chokepoint,https://chokepoint.exchange,chokepoint_dao,1681761283669.0,31.0,10.5,-13.4233937586588,0.11648735986242584
1476,267.0,Ethereum Colombia DAO,https://ethcolombia.co/,EthColombia,1681760601605.0,1121.0,10.5,-12.557368354874361,0.48590101663668855
1477,266.0,HER LATAM,https://herdaolatam.xyz,herdaolatam,1681759109107.0,1610.0,10.5,-11.691342951089922,0.5231733022756538
1478,265.0,ethstaker.tax,https://ethstaker.tax,serenitaio,1681758708405.0,1624.0,10.5,-10.825317547305485,0.5240647226294125
1479,264.0,EtherDrops Bot,https://t.me/fomo,etherdrops_bot,1681751212844.0,1777.0,10.5,-9.959292143521045,0.5333345115606822
1480,263.0,Fractal Flows,https://fractalflows.com,fractalflows,1681747338613.0,56.0,10.5,-9.093266739736606,0.1773733057343808
1481,262.0,Machina,https://machina.gg,Machina_NFT,1681746763240.0,15.0,10.5,-8.227241335952169,0.04174604190689164
1482,261.0,Praise: Empowering Open-Source Community Intelligence,https://givepraise.xyz,givepraise,1681745102244.0,2003.0,10.5,-7.361215932167729,0.5456606414241189
1483,260.0,Buckets,https://www.buckets.digital,savewithbuckets,1681743438764.0,1909.0,10.5,-6.495190528383292,0.5407117898912935
1484,259.0,Actocracy,https://actocracy.com,actocracy,1681738568241.0,149.0,10.5,-5.6291651245988525,0.2781278490958037
1485,258.0,Impact Academy: making impact knowledge accessible,https://mirror.xyz/0xF1ff2183d392B5b3F805781F74BBCe2dab3913Ce/zNv1W_mTJqvV1LjSBNqBl7-Y-N4GxZsWhYRDEoXpivE,academy4impact,1681735644977.0,138.0,10.5,-4.763139720814413,0.27023169897745186
1486,257.0,MetaDock,https://blocksec.com/metadock,MetaDockTeam,1681730840073.0,1830.0,10.5,-3.897114317029976,0.5363603992081963
1487,256.0,DAO Times,https://daotimes.com,dao_times,1681729846243.0,1144.0,10.5,-3.0310889132455365,0.4879920760407899
1488,255.0,Sustainable Heating with Compute Power,https://furoa.co,FuroaCo,1681721581672.0,165.0,10.5,-2.165063509461099,0.28862952101472666
1489,254.0,Decentrifi,https://decentri.fi,decentrifi,1681717920114.0,182.0,10.5,-1.299038105676658,0.29872574738003654
1490,253.0,4EVERLAND,https://www.4everland.org/,4everland_org,1681712468362.0,5815.0,10.5,-0.4330127018922205,0.6553931696817363
1491,252.0,Plebbit,https://plebbit.com,getplebbit,1681671272943.0,10172.0,10.5,0.43301270189221697,0.7129673116893631
1492,251.0,Dream DAO,https://www.dreamdao.xyz/,DreamDAO_,1681669094872.0,450.0,10.5,1.299038105676658,0.3919279085808574
1493,250.0,CCC: photojournalism expeditions on the field to document Climate Change,https://opencollective.com/climate-change-countdown,Marcobear_eth,1681667517072.0,18.0,10.5,2.1650635094610955,0.0605175790829579
1494,249.0,The Science Commons Initiative,https://thesciencecommons.org,TheSCInitiative,1681661940884.0,149.0,10.5,3.031088913245533,0.2781278490958037
1495,248.0,ROBOTS.TXT,https://robots-txt.xyz,legatohq,1681661733329.0,253.0,10.5,3.8971143170299705,0.3326384761602708
1496,247.0,Voltaire ERC-4337 Bundler,https://github.com/candidelabs/voltaire,candidelabs,1681659964813.0,305.0,10.5,4.7631397208144115,0.35188369728318025
1497,246.0,ATX DAO,https://www.atxdao.com,atxdao,1681658903872.0,49.0,10.5,5.629165124598849,0.1636251261724002
1498,245.0,PlantGang,https://www.notion.so/plantgang/PlantGang-Overview-c614ebb703f8475cb56ab7630b1e8769,PLANTGANGxyz,1681656561137.0,402.0,10.5,6.4951905283832865,0.3803146641084281
1499,244.0,DHK dao,https://dhk.org/en/declaration/,dhkdao,1681648777995.0,764.0,10.5,7.3612159321677275,0.4464258741930653
1500,243.0,Twittens.xyz,https://www.twittens.xyz,twittensxyz,1681646263636.0,1485.0,10.5,8.227241335952165,0.5148522648466343
1501,242.0,Mirage Arts Community - Putting into action or collective crafting and landscaping skills ,https://www.facebook.com/profile.php?id=100088418532277,,1681645477004.0,28.0,10.5,9.093266739736602,0.10600797572531855
1502,241.0,Nowhere Publishing (NFT books with open access content),https://nowherebookstore.io/,nowherepublish,1681624504845.0,2937.0,10.5,9.959292143521044,0.5850672096174107
1503,240.0,Towards an Industry Standard Python Library for Token Engineering,https://forum.tecommons.org/t/towards-an-industry-standard-python-library-for-token-engineering/1244,ygg_anderson,1681604544331.0,472.0,10.5,10.825317547305481,0.3968422578123987
1504,239.0,Dappnode,https://dappnode.com,dappnode,1681596133366.0,6724.0,10.5,11.691342951089919,0.6703470989606773
1505,238.0,KOKO DAO saving forests in Colombia,https://kokodao.xyz/,kokodaoxyz,1681590769240.0,2012.0,10.5,12.55736835487436,0.5461222240997268
1506,237.0,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,https://linktr.ee/mesoreefdao,MesoReefDAO,1681587180186.0,653.0,10.5,13.423393758658797,0.4302623658277193
1507,236.0,Flexible Voting,https://flexiblevoting.com,ScopeLift,1681586992148.0,2269.0,10.5,14.289419162443238,0.5584988495074336
1508,235.0,Web3Afrika,https://www.web3afrika.com,web3afrika,1681582014668.0,410.0,10.5,15.155444566227672,0.3823434668502824
1509,234.0,The Slipstream,https://theslipstream.com,BruceDavidL,1681579230771.0,593.0,10.5,16.021469970012113,0.420338953388881
1510,233.0,Tokenomics Design Space,https://tokenomicshub.xyz,tokenomicsdao,1681529484366.0,49.0,10.5,16.887495373796554,0.1636251261724002
1511,232.0,Kula कुल Regenerative Commons,https://kula.earth,kula_earth,1681521679783.0,85.0,10.5,17.753520777580988,0.22033780455654736
1512,231.0,Iris,https://www.cognicism.org,speakerjohnash,1681510125144.0,3720.0,11.25,-18.186533479473212,0.6093998865545162
1513,230.0,Ethereum Dominicana,https://ethdom.eth.limo/,ethdominicana,1681506604162.0,334.0,11.25,-17.320508075688775,0.36123532877279035
1514,229.0,Empowering Ethereum Tegucigalpa,https://linktr.ee/ethereumhn,EthereumHN,1681496908265.0,118.0,11.25,-16.454482671904334,0.2541115977942742
1515,228.0,Minerva Wallet - You Own It,https://minerva.digital,minervawallet,1681493573878.0,834.0,11.25,-15.588457268119896,0.45545178613698467
1516,227.0,7Energy - Energy Communities without Banks,https://7Energy.at,7EnergyDAO,1681491391667.0,25.0,11.25,-14.722431864335459,0.09433983473988757
1517,226.0,Ethereum Uruguay,https://www.ethereumuruguay.org,EthereumUruguay,1681491024014.0,568.0,11.25,-13.85640646055102,0.41590422792490617
1518,225.0,"Blockscout Block Explorer - Decentralized, Open-Source, Transparent Block Explorer for All Chains",https://blockscout.com,blockscoutcom,1681490525224.0,9221.0,11.25,-12.99038105676658,0.7028613925285249
1519,224.0,Factland DAO: Bet on Factual Disputes and Convene Random Sample Juries to Issue Verdicts and Rewards,https://factland.org,factlanddao,1681489800339.0,24.0,11.25,-12.124355652982143,0.0901368671851285
1520,223.0,zkBob,https://zkbob.com,zkBob_,1681483918232.0,9376.0,11.25,-11.258330249197703,0.7045776825471676
1521,222.0,Phoenix Cover,https://phoenixcover.com,joinphoenix,1681478306024.0,4784.0,11.25,-10.392304845413264,0.635299418752465
1522,221.0,viaPrize,https://viaprize.org,viaprize,1681478289164.0,6593.0,11.25,-9.526279441628827,0.6683214195304978
1523,220.0,Trusted Seed,https://trustedseed.org,TrustedSeed,1681473660799.0,782.0,11.25,-8.660254037844387,0.4488234616271076
1524,219.0,Fightersgang,https://fightersgang.eth.co,fightersgang1,1681472772427.0,36.0,11.25,-7.794228634059948,0.13188290909202013
1525,218.0,Week in Ethereum News,https://weekinethereumnews.com,weekinethnews,1681469645421.0,4233.0,11.25,-6.9282032302755105,0.6227008045624092
1526,217.0,DeSci Africa,https://twitter.com/DeSciAfrica,DeSciAfrica,1681469247360.0,771.0,11.25,-6.062177826491071,0.44736491503981296
1527,216.0,Crypto Fundraising,https://crypto-fundraising.info,Crypto_Dealflow,1681462567732.0,101.0,11.25,-5.196152422706634,0.2380949649786974
1528,215.0,Njombe Innovation Academy,https://www.teachtanzania.org/nia.html,nia_org,1681461706178.0,95.0,11.25,-4.3301270189221945,0.2317894188424144
1529,214.0,Thunder Chat,https://thunder.im,thundersuperapp,1681456234882.0,2357.0,11.25,-3.4641016151377553,0.5624164599729523
1530,213.0,Creative Organization DAO,https://creativeplatform.xyz,creativecrtv,1681439052644.0,64.0,11.25,-2.598076211353318,0.19112148529636136
1531,212.0,FundPG,https://fundpg.xyz,FundPG,1681437348202.0,1095.0,11.25,-1.7320508075688785,0.48348491424956214
1532,211.0,DexGrid Community Microgrids,https://www.dexgrid.io,dex_grid,1681433408674.0,46.0,11.25,-0.866025403784441,0.157120327061498
1533,210.0,Fork DAO,https://www.forkdaogov.xyz,forkdaoes,1681421050306.0,453.0,11.25,0.0,0.3926120201190362
1534,209.0,ShapeShift DAO,https://app.shapeshift.com,ShapeShift,1681420972304.0,5460.0,11.25,0.8660254037844375,0.6489076140540024
1535,208.0,Replicare,https://www.replicare.dev,replicare_desci,1681415153506.0,501.0,11.25,1.732050807568875,0.402981370679682
1536,207.0,Pulso Verde,https://soypulsoverde.co,ONGpulsoverde,1681412965479.0,13.0,11.25,2.598076211353316,0.02701260690576825
1537,206.0,Solve3 | Bot Protection for Smart Contracts,https://solve3.org,Solve3_org,1681412732531.0,595.0,11.25,3.4641016151377535,0.42068561502175356
1538,205.0,Cryptoversidad,https://cryptoversidad.com/,cryptoversidad,1681408140247.0,346.0,11.25,4.330127018922191,0.3648695322110346
1539,204.0,Let's demystify crypto and web3 in Africa,https://satsdaily.io,sats_daily,1681388136019.0,39.0,11.25,5.1961524227066285,0.1401239788217221
1540,203.0,WarmOFF - CO₂ removal project,https://warmoff.com,Warm_Off,1681386994399.0,1698.0,11.25,6.0621778264910695,0.5286524304777304
1541,202.0,Climecheck,https://climecheck.network,climecheck,1681385788037.0,100.0,11.25,6.928203230275507,0.237070494758012
1542,201.0,Boring Security,https://boringsecurity.com,BoringSecDAO,1681380064140.0,2539.0,11.25,7.7942286340599445,0.5700745762222708
1543,200.0,Sovr,https://github.com/rezahsnz/sovr,thesovrprotocol,1681379977956.0,57.0,11.25,8.660254037844386,0.17919562600941846
1544,199.0,Web3bridge,https://web3bridge.com/,Web3Bridge,1681370185024.0,230.0,11.25,9.526279441628823,0.32282549181044784
1545,198.0,CryptoCurious- Puerto Rico Blockchain Trade Association,https://www.prblockchain.org,prblockchain1,1681351985552.0,3577.0,11.25,10.39230484541326,0.6053639985150707
1546,197.0,DeSci LATAM,https://www.descilatam.org,descilatam,1681350359489.0,163.0,11.25,11.258330249197702,0.2873739151155756
1547,196.0,Built Different,https://www.builtdifferent.foundation,builtndifferent,1681350184061.0,300.0,11.25,12.124355652982139,0.3501818666739659
1548,195.0,ResearchHub Foundation - Peer Review,https://researchhub.com,researchhubf,1681343894004.0,1339.0,11.25,12.990381056766577,0.5041969236339672
1549,194.0,ETH Kipu,https://ethkipu.org,EthKipu,1681341048452.0,172.0,11.25,13.856406460551014,0.29290734019597076
1550,193.0,DeScicommons.org: This time we will fix science,https://descicommons.org,science_b0,1681338899692.0,33.0,11.25,14.722431864335455,0.12292435626577689
1551,192.0,DAO Governance Collective,https://www.notion.so/beepto/DAO-Governance-Collective-a4b56a0f0e2747f1a880d77f9575bd10?pvs=4,daogovernance,1681335695582.0,69.0,11.25,15.588457268119896,0.1988663689683896
1552,191.0,Hazel - Mobile Game That Fights Climate Change,https://linktr.ee/hazelapp,hazelclimateapp,1681334379345.0,71.0,11.25,16.45448267190433,0.20180823789771948
1553,190.0,KultureCity F THE NEVERS,https://kulturecity.org,kulturec,1681333262356.0,418.0,11.25,17.32050807568877,0.3843330632103618
1554,189.0,Bankless Brasil DAO,https://www.banklessbr.com/,BanklessBR,1681332353055.0,75.0,12.0,-17.75352077758099,0.2074512066558414
1555,188.0,Re-Public,https://re-public.io,republicdao,1681330295542.0,60.0,12.0,-16.887495373796554,0.18447670192501608
1556,187.0,Regens Unite: Building bridges between web3 and local regens,https://regensunite.earth,regensunite,1681329736785.0,161.0,12.0,-16.021469970012117,0.28610280751764183
1557,186.0,EthCartagena,https://mirror.xyz/fabioanaya.eth,cryptorhinoo,1681319981694.0,62.0,12.0,-15.155444566227677,0.18785268987148807
1558,185.0,ETH Daily Podcast,https://pod.link/eth,ethdaily,1681319383663.0,69.0,12.0,-14.289419162443238,0.1988663689683896
1559,184.0,RegenBuild 🏡,https://regenbuild.earth,regenbuild,1681317267854.0,682.0,12.0,-13.4233937586588,0.4347361689793231
1560,183.0,PlannerDAO On-Chain Certification Process,https://cdaa.plannerdao.com/,plannerdao,1681311978848.0,21.0,12.0,-12.557368354874361,0.07638868762314795
1561,182.0,Lunapark Web3 Hub,https://lunapark.social,lunaparkhub,1681310840051.0,95.0,12.0,-11.691342951089922,0.2317894188424144
1562,181.0,Burning Sissy Valley,https://www.instagram.com/burningsissyvalley/,bsv_slc,1681310322544.0,19.0,12.0,-10.825317547305485,0.06608425409346459
1563,180.0,Impact DAO Course + IRL/Online Events: Educating Changemakers on How To Impact DAO,https://impactdaos.xyz,impactdaos,1681307150189.0,163.0,12.0,-9.959292143521045,0.2873739151155756
1564,179.0,Web3TalentFair,https://web3talentfair.tech,web3talentfair,1681297084781.0,31.0,12.0,-9.093266739736606,0.11648735986242584
1565,178.0,DAOstar,https://daostar.org,daostar_one,1681292760563.0,1839.0,12.0,-8.227241335952169,0.5368655109704255
1566,177.0,"Pairwise: Simplifying Choices, Amplifying Voices",https://pairwise.generalmagic.io/,Generalmagicio,1681292495571.0,1577.0,12.0,-7.361215932167729,0.5210410469323223
1567,176.0,Metagov,https://metagov.org,metagov_project,1681289860610.0,1369.0,12.0,-6.495190528383292,0.5064782224518478
1568,175.0,EverGreenCoin®,https://EverGreenCoin.org,EverGreenCoin_,1681268984879.0,279.0,12.0,-5.6291651245988525,0.3427101036943335
1569,174.0,Pairwise: Tinder UX for web3 community signaling,https://pairwise.generalmagic.io/,Generalmagicio,1681233345182.0,1531.0,12.0,-4.763139720814413,0.5179931494928184
1570,173.0,Culture Blocks,https://cultureblocks.world,Culture_Blocks,1681229673412.0,33.0,12.0,-3.897114317029976,0.12292435626577689
1571,172.0,Shivarthu Democracy,https://shivarthu.reaudito.com,,1681227566373.0,30.0,12.0,-3.0310889132455365,0.11311137191595383
1572,171.0,"Book - Women of DeSci, ReFi, ReSci & DeFi",https://book-women-of-desci.carrd.co/,paigedonner,1681211382790.0,125.0,12.0,-2.165063509461099,0.2600449994888373
1573,170.0,Sungura Mjanja Refi,https://sunguramjanjarefi.com,SunguraMJ_REFi,1681209271237.0,215.0,12.0,-1.299038105676658,0.3158818449267961
1574,169.0,abc,https://a.b,abc,1681200955754.0,122.0,12.0,-0.4330127018922205,0.25754386254329276
1575,168.0,de_plan ostrom,https://www.ostrom.world/,de_ostrom,1681184822072.0,98.0,12.0,0.43301270189221697,0.23499045618146241
1576,167.0,DeVox,https://www.lobby3.org/devox,Lobby3_DAO,1681173276436.0,64.0,12.0,1.299038105676658,0.19112148529636136
1577,166.0,Health X Change,https://www.health-x-change.com,Health_XChange,1681168688583.0,52.0,12.0,2.1650635094610955,0.16974326692389274
1578,165.0,ENS Wayback Machine,https://wayback-machine.eth.limo,blossom_labs,1681166923578.0,1881.0,12.0,3.031088913245533,0.5391904770332073
1579,164.0,EVMcrispr,https://evmcrispr.eth.limo,EVMcrispr,1681165062517.0,2128.0,12.0,3.8971143170299705,0.5518933845949195
1580,163.0,xLog - Write. Own. Earn.,https://xlog.app,_xLog,1681159936011.0,3489.0,12.0,4.7631397208144115,0.6027993768487404
